566.00,569.00,566.00,570.00,565.00,568.00,567.00,565.00,569.00,568.00,567.00,569.00,564.00,562.00,563.00,562.00,571.00,563.00,567.00,560.00,572.00,559.00,570.00,571.00,569.00,564.00,563.00,565.00,563.00,566.00,569.00,567.00,576.00,563.00,563.00,565.00,566.00,562.00,565.00,569.00,570.00,573.00,571.00,569.00,568.00,565.00,574.00,568.00,563.00,559.00,571.00,570.00,571.00,569.00,574.00,564.00,564.00,565.00,567.00,571.00,568.00,569.00,567.00,568.00,952.00,946.00,950.00,940.00,954.00,953.00,952.00,952.00,953.00,945.00,945.00,941.00,953.00,949.00,945.00,953.00,945.00,946.00,946.00,949.00,943.00,951.00,941.00,953.00,940.00,951.00,941.00,948.00,941.00,953.00,949.00,946.00,948.00,952.00,943.00,946.00,946.00,950.00,943.00,942.00,948.00,944.00,943.00,949.00,941.00,946.00,954.00,944.00,940.00,951.00,949.00,946.00,949.00,944.00,949.00,947.00,949.00,946.00,956.00,955.00,942.00,946.00,944.00,948.00,
70539.00,60165.00,34330.00,43586.00,58685.00,82179.00,99895.00,117185.00,71044.00,39476.00,29139.00,56516.00,102017.00,120015.00,125829.00,125085.00,125724.00,129024.00,132816.00,134660.00,135629.00,136255.00,135925.00,135813.00,135893.00,136169.00,136295.00,136810.00,137229.00,137417.00,137278.00,137263.00,137323.00,137203.00,137162.00,137240.00,137410.00,137580.00,137019.00,137019.00,136970.00,137053.00,136821.00,136953.00,136923.00,136735.00,136744.00,136653.00,136613.00,136460.00,136467.00,136284.00,136211.00,135959.00,135712.00,135235.00,134973.00,135000.00,135257.00,135294.00,135269.00,135298.00,135449.00,135740.00,34660.00,82720.00,47375.00,36179.00,62876.00,83712.00,96443.00,105997.00,111264.00,64985.00,41716.00,51992.00,83430.00,108860.00,115950.00,116642.00,115518.00,116609.00,119178.00,120932.00,121644.00,122060.00,122251.00,121977.00,121944.00,122034.00,122230.00,122316.00,122696.00,122835.00,122857.00,122744.00,122783.00,122758.00,122508.00,122570.00,122584.00,122765.00,122721.00,122426.00,122419.00,122430.00,122242.00,122180.00,122136.00,121980.00,121897.00,121840.00,121779.00,121706.00,121674.00,121578.00,121498.00,121380.00,121262.00,121063.00,120818.00,120773.00,120854.00,120974.00,120927.00,120894.00,120891.00,121045.00,
135931.00,135898.00,135943.00,135898.00,135813.00,135814.00,135752.00,135698.00,135739.00,135740.00,135878.00,135905.00,135860.00,135823.00,135603.00,135489.00,135586.00,135659.00,135767.00,135772.00,135867.00,135896.00,135931.00,135946.00,135967.00,135950.00,135982.00,135951.00,135917.00,135836.00,135639.00,135606.00,135651.00,135739.00,135755.00,135782.00,135820.00,135805.00,135743.00,135739.00,135737.00,135717.00,135683.00,135666.00,135629.00,135585.00,135551.00,135492.00,135483.00,135473.00,135446.00,135423.00,135392.00,135348.00,135283.00,135198.00,135158.00,135046.00,135100.00,135114.00,135155.00,135190.00,135204.00,135199.00,120929.00,120935.00,120940.00,120941.00,120911.00,120899.00,120879.00,120838.00,120849.00,120807.00,120867.00,120895.00,120880.00,120856.00,120798.00,120685.00,120684.00,120741.00,120752.00,120785.00,120780.00,120819.00,120809.00,120832.00,120825.00,120819.00,120818.00,120807.00,120784.00,120747.00,120684.00,120627.00,120662.00,120673.00,120696.00,120682.00,120674.00,120661.00,120620.00,120603.00,120582.00,120560.00,120536.00,120509.00,120504.00,120470.00,120441.00,120419.00,120386.00,120394.00,120379.00,120362.00,120351.00,120308.00,120288.00,120235.00,120220.00,120206.00,120226.00,120264.00,120253.00,120271.00,120274.00,120271.00,
134125.00,134007.00,134389.00,134874.00,135160.00,135296.00,135274.00,135230.00,135111.00,135094.00,135058.00,135099.00,135245.00,135039.00,125837.00,81045.00,24889.00,21069.00,36872.00,33873.00,31167.00,46372.00,57475.00,73974.00,119578.00,126638.00,129953.00,130740.00,131824.00,133577.00,134696.00,134932.00,135385.00,136279.00,136723.00,137080.00,137356.00,137392.00,137420.00,137644.00,137632.00,137649.00,137627.00,137687.00,137676.00,137616.00,137714.00,137899.00,137987.00,138084.00,138209.00,138254.00,138255.00,138024.00,138077.00,138208.00,138356.00,138503.00,138366.00,138361.00,138519.00,138167.00,138059.00,138303.00,119704.00,119501.00,119647.00,120018.00,120336.00,120480.00,120487.00,120414.00,120356.00,120266.00,120244.00,120246.00,120302.00,120547.00,119227.00,119833.00,56792.00,24208.00,35350.00,51687.00,39871.00,49053.00,66989.00,76777.00,103415.00,117927.00,119146.00,120665.00,120902.00,121412.00,121942.00,121842.00,121626.00,122082.00,122619.00,122825.00,122958.00,123019.00,122966.00,123037.00,123127.00,123081.00,123053.00,123053.00,123114.00,123122.00,123171.00,123293.00,123413.00,123440.00,123512.00,123564.00,123589.00,123546.00,123504.00,123610.00,123689.00,123800.00,123757.00,123621.00,123702.00,123684.00,123512.00,123549.00,
138287.00,138366.00,138402.00,138359.00,138265.00,138408.00,138450.00,138416.00,138526.00,138509.00,138459.00,138387.00,138421.00,138542.00,138594.00,138490.00,138488.00,138521.00,138518.00,138530.00,138573.00,138575.00,138661.00,138663.00,138670.00,138626.00,138557.00,138596.00,138675.00,138651.00,138579.00,138627.00,138651.00,138687.00,138697.00,138715.00,138609.00,138648.00,138715.00,138663.00,138551.00,138520.00,138494.00,138518.00,138595.00,138521.00,138451.00,138495.00,138471.00,138491.00,138501.00,138460.00,138473.00,138464.00,138496.00,138516.00,138458.00,138437.00,138439.00,138491.00,138482.00,138453.00,138410.00,138414.00,123448.00,123420.00,123450.00,123442.00,123402.00,123375.00,123449.00,123393.00,123436.00,123495.00,123466.00,123469.00,123437.00,123459.00,123517.00,123461.00,123464.00,123491.00,123534.00,123511.00,123518.00,123530.00,123538.00,123562.00,123555.00,123537.00,123505.00,123460.00,123499.00,123506.00,123457.00,123444.00,123493.00,123520.00,123524.00,123522.00,123502.00,123470.00,123492.00,123484.00,123427.00,123415.00,123423.00,123418.00,123442.00,123427.00,123361.00,123361.00,123398.00,123373.00,123372.00,123335.00,123327.00,123330.00,123323.00,123338.00,123306.00,123260.00,123278.00,123294.00,123293.00,123257.00,123253.00,123248.00,
138538.00,138587.00,138518.00,138454.00,138431.00,138498.00,138441.00,138433.00,138445.00,138479.00,138452.00,138516.00,138474.00,138454.00,138464.00,138498.00,138502.00,138504.00,138550.00,138570.00,138508.00,138424.00,138364.00,138304.00,138264.00,138349.00,138348.00,138228.00,138172.00,138161.00,138187.00,138246.00,138282.00,138271.00,138248.00,138262.00,138327.00,138287.00,138280.00,138273.00,138310.00,138283.00,138287.00,138328.00,138287.00,138280.00,138269.00,138324.00,138379.00,138373.00,137953.00,137536.00,137896.00,138131.00,138344.00,138338.00,138243.00,138253.00,138408.00,138520.00,138044.00,137572.00,138030.00,138472.00,123267.00,123306.00,123266.00,123256.00,123242.00,123277.00,123279.00,123241.00,123261.00,123309.00,123278.00,123278.00,123253.00,123231.00,123261.00,123267.00,123267.00,123233.00,123234.00,123262.00,123237.00,123144.00,123133.00,123130.00,123099.00,123114.00,123169.00,123132.00,123097.00,123102.00,123119.00,123154.00,123162.00,123150.00,123132.00,123124.00,123157.00,123161.00,123130.00,123126.00,123130.00,123147.00,123121.00,123127.00,123129.00,123113.00,123123.00,123130.00,123158.00,123142.00,123019.00,122654.00,122725.00,122961.00,123203.00,123287.00,123230.00,123202.00,123309.00,123361.00,123142.00,122628.00,122669.00,123046.00,
137827.00,138014.00,138011.00,137941.00,137894.00,137786.00,137879.00,138203.00,138360.00,138390.00,138491.00,138530.00,138571.00,138507.00,138495.00,138599.00,138583.00,138565.00,138597.00,138584.00,138522.00,138575.00,138715.00,138746.00,138645.00,138672.00,138634.00,138434.00,138343.00,138367.00,138456.00,138461.00,138535.00,138472.00,138457.00,138548.00,138583.00,138626.00,138435.00,138224.00,138178.00,138168.00,138177.00,138185.00,138231.00,138265.00,138275.00,138339.00,138333.00,138330.00,138328.00,138293.00,138203.00,138074.00,138034.00,138059.00,138111.00,138086.00,138090.00,138114.00,138128.00,138141.00,138094.00,138096.00,122705.00,122881.00,122951.00,122904.00,122844.00,122742.00,122700.00,122937.00,123212.00,123312.00,123364.00,123440.00,123445.00,123413.00,123334.00,123327.00,123336.00,123277.00,123344.00,123350.00,123348.00,123387.00,123474.00,123504.00,123461.00,123394.00,123383.00,123291.00,123200.00,123137.00,123197.00,123199.00,123232.00,123299.00,123253.00,123314.00,123346.00,123368.00,123287.00,123043.00,122993.00,122978.00,122967.00,122981.00,123004.00,123041.00,123035.00,123100.00,123120.00,123086.00,123073.00,123009.00,122981.00,122931.00,122898.00,122946.00,122965.00,122988.00,122959.00,122997.00,122990.00,122993.00,122958.00,122898.00,
138037.00,138011.00,138088.00,138105.00,138068.00,138043.00,138069.00,138128.00,138105.00,138056.00,138086.00,138073.00,138068.00,138075.00,138079.00,138003.00,137872.00,137954.00,137986.00,138017.00,137965.00,138047.00,138072.00,138038.00,138056.00,138028.00,138062.00,138073.00,138058.00,138055.00,138031.00,138017.00,137962.00,137945.00,138000.00,137956.00,137972.00,137963.00,138014.00,137946.00,137929.00,138030.00,138079.00,137939.00,137800.00,137896.00,137908.00,137876.00,137905.00,137897.00,137646.00,137446.00,137627.00,137817.00,137946.00,137979.00,137990.00,138017.00,138086.00,138203.00,138281.00,138294.00,138301.00,138335.00,122901.00,122874.00,122876.00,122910.00,122901.00,122876.00,122871.00,122913.00,122921.00,122857.00,122838.00,122829.00,122808.00,122813.00,122821.00,122825.00,122775.00,122803.00,122875.00,122926.00,122882.00,122881.00,122954.00,122902.00,122917.00,122895.00,122906.00,122932.00,122957.00,122941.00,122944.00,122913.00,122890.00,122832.00,122853.00,122862.00,122852.00,122839.00,122842.00,122837.00,122763.00,122822.00,122915.00,122918.00,122839.00,122871.00,122923.00,122874.00,122853.00,122832.00,122676.00,122456.00,122469.00,122636.00,122763.00,122853.00,122852.00,122893.00,122968.00,123048.00,123112.00,123104.00,123123.00,123112.00,
138047.00,138045.00,138006.00,137854.00,137853.00,137848.00,137827.00,137882.00,137933.00,137931.00,137871.00,137829.00,137852.00,137863.00,137842.00,137821.00,137839.00,137875.00,137850.00,137792.00,137880.00,137788.00,137714.00,137750.00,137845.00,137672.00,137527.00,137571.00,137733.00,137634.00,137347.00,137341.00,137386.00,137208.00,136959.00,137085.00,137170.00,137110.00,136981.00,137076.00,137213.00,137287.00,137297.00,137346.00,137424.00,137554.00,137567.00,137520.00,137595.00,137595.00,137570.00,137647.00,137628.00,137668.00,137703.00,137660.00,137646.00,137485.00,137390.00,137380.00,137436.00,137460.00,137455.00,137463.00,122805.00,122806.00,122802.00,122738.00,122715.00,122759.00,122732.00,122733.00,122790.00,122815.00,122754.00,122707.00,122675.00,122712.00,122699.00,122669.00,122689.00,122678.00,122711.00,122669.00,122617.00,122735.00,122521.00,122584.00,122620.00,122604.00,122461.00,122444.00,122540.00,122629.00,122462.00,122373.00,122418.00,122357.00,122169.00,122150.00,122250.00,122256.00,122168.00,122165.00,122281.00,122329.00,122370.00,122377.00,122451.00,122541.00,122575.00,122530.00,122541.00,122582.00,122515.00,122575.00,122618.00,122613.00,122665.00,122627.00,122585.00,122541.00,122441.00,122414.00,122426.00,122451.00,122452.00,122433.00,
137930.00,138138.00,138365.00,138289.00,138313.00,138402.00,138403.00,138411.00,138368.00,138132.00,137906.00,137945.00,138040.00,138114.00,138104.00,137955.00,137940.00,138034.00,138028.00,138031.00,137964.00,137961.00,137983.00,137930.00,137918.00,137843.00,137653.00,137437.00,137199.00,137131.00,137200.00,137342.00,137321.00,137363.00,137495.00,137588.00,137531.00,137457.00,137338.00,137102.00,136872.00,136778.00,137022.00,137312.00,137546.00,137631.00,137684.00,137750.00,137789.00,137753.00,137699.00,137651.00,137661.00,137588.00,137585.00,137584.00,137586.00,137572.00,137565.00,137531.00,137591.00,137577.00,137527.00,137349.00,122927.00,123042.00,123210.00,123217.00,123064.00,123120.00,123125.00,123125.00,123088.00,122952.00,122730.00,122684.00,122736.00,122813.00,122866.00,122902.00,122845.00,122896.00,122925.00,122894.00,122835.00,122791.00,122774.00,122769.00,122710.00,122679.00,122586.00,122417.00,122274.00,122158.00,122161.00,122289.00,122313.00,122315.00,122376.00,122489.00,122477.00,122417.00,122368.00,122293.00,122091.00,121996.00,122074.00,122301.00,122539.00,122660.00,122693.00,122711.00,122762.00,122753.00,122663.00,122580.00,122540.00,122508.00,122471.00,122481.00,122470.00,122437.00,122443.00,122394.00,122424.00,122428.00,122427.00,122392.00,
